,titles,prices,corpus,cosine_vals,ebay_url,image_url,price_diff,clean_url
56,EUC Patagonia Women's Full Zip Gray Vest Fleece Lined Size Medium,40.0,euc patagonia women' full zip gray vest fleec line size medium,0.15973937686327605,['https://www.ebay.com/itm/EUC-Patagonia-Womens-Full-Zip-Gray-Vest-Fleece-Lined-Size-Medium-/233472006588'],['https://thumbs1.ebaystatic.com/m/mPOUKgIsiPSwgAxhq5WzPHQ/140.jpg'],159.0,https://www.ebay.com/itm/EUC-Patagonia-Womens-Full-Zip-Gray-Vest-Fleece-Lined-Size-Medium-/233472006588
53,Women PATAGONIA Better Sweater 1/4 Zip Fleece Pullover 25618 LARGE CENTURY PINK,74.99,women patagonia better sweater 1/4 zip fleec pullov 25618 larg centuri pink,0.15973937686327605,['https://www.ebay.com/itm/Women-PATAGONIA-Better-Sweater-1-4-Zip-Fleece-Pullover-25618-LARGE-CENTURY-PINK-/324015734151'],['https://thumbs4.ebaystatic.com/m/mR2teg5KLAsy1tWPsLgFSUg/140.jpg'],124.01,https://www.ebay.com/itm/Women-PATAGONIA-Better-Sweater-1-4-Zip-Fleece-Pullover-25618-LARGE-CENTURY-PINK-/324015734151
92,Patagonia Womens Prairie Dawn Insulated Sherpa Lined Canvas Parka Size Medium ,122.99,patagonia women prairi dawn insul sherpa line canva parka size medium,0.15973937686327605,['https://www.ebay.com/itm/Patagonia-Womens-Prairie-Dawn-Insulated-Sherpa-Lined-Canvas-Parka-Size-Medium-/202881633835'],['https://thumbs4.ebaystatic.com/m/mhQA7c83k921LBXSLR9-yeA/140.jpg'],76.01,https://www.ebay.com/itm/Patagonia-Womens-Prairie-Dawn-Insulated-Sherpa-Lined-Canvas-Parka-Size-Medium-/202881633835
90,PATAGONIA Small Knit Long GRAY BETTER SWEATER Coat Jacket Button Front MINT!,39.99,patagonia small knit long gray better sweater coat jacket button front mint!,0.15231415519375907,['https://www.ebay.com/itm/PATAGONIA-Small-Knit-Long-GRAY-BETTER-SWEATER-Coat-Jacket-Button-Front-MINT-/223847670101'],['https://thumbs2.ebaystatic.com/m/mROuTyFI6qBrRLdaC_JARew/140.jpg'],159.01,https://www.ebay.com/itm/PATAGONIA-Small-Knit-Long-GRAY-BETTER-SWEATER-Coat-Jacket-Button-Front-MINT-/223847670101
55,womans patagonia small,69.0,woman patagonia small,0.15064018498706508,['https://www.ebay.com/itm/womans-patagonia-small-/372921524066'],['https://thumbs3.ebaystatic.com/m/mH4tyfHH7E5Fs1zZho76D8w/140.jpg'],130.0,https://www.ebay.com/itm/womans-patagonia-small-/372921524066
94,Patagonia Synchilla Half Zip Fleece Jacket Mens Size XS Solid Brown Deep Pile,37.5,patagonia synchilla half zip fleec jacket men size xs solid brown deep pile,0.14583659189722667,['https://www.ebay.com/itm/Patagonia-Synchilla-Half-Zip-Fleece-Jacket-Mens-Size-XS-Solid-Brown-Deep-Pile-/233454955250'],['https://thumbs3.ebaystatic.com/m/mN0ouVpLbVB3bBuTS6mJ0Ew/140.jpg'],161.5,https://www.ebay.com/itm/Patagonia-Synchilla-Half-Zip-Fleece-Jacket-Mens-Size-XS-Solid-Brown-Deep-Pile-/233454955250
68,Women's PATAGONIA Los Gatos Fleece Vest #25216 Plush Deep-Pile Full Hip Length,74.99,women' patagonia lo gato fleec vest #25216 plush deep-pil full hip length,0.14583659189722667,['https://www.ebay.com/itm/Womens-PATAGONIA-Los-Gatos-Fleece-Vest-25216-Plush-Deep-Pile-Full-Hip-Length-/323977862508?var=0'],['https://thumbs1.ebaystatic.com/pict/04040_0.jpg'],124.01,https://www.ebay.com/itm/Womens-PATAGONIA-Los-Gatos-Fleece-Vest-25216-Plush-Deep-Pile-Full-Hip-Length-/323977862508?var=0
3,NWT PATAGONIA BLACK RUFFLE PUFFER VEST! M ,39.99,nwt patagonia black ruffl puffer vest!,0.10163066979112656,['https://www.ebay.com/itm/NWT-PATAGONIA-BLACK-RUFFLE-PUFFER-VEST-M-/383382882065'],['https://thumbs2.ebaystatic.com/m/mNjcTNKyNQxvLLpv9cYI-uA/140.jpg'],159.01,https://www.ebay.com/itm/NWT-PATAGONIA-BLACK-RUFFLE-PUFFER-VEST-M-/383382882065
85,Patagonia dark grey Primaloft quilted puffer coat,65.0,patagonia dark grey primaloft quilt puffer coat,0.09349477497536716,['https://www.ebay.com/itm/Patagonia-dark-grey-Primaloft-quilted-puffer-coat-/264605357531'],['https://thumbs4.ebaystatic.com/m/m2bw-AeYeq2M5bFEYZvtU6A/140.jpg'],134.0,https://www.ebay.com/itm/Patagonia-dark-grey-Primaloft-quilted-puffer-coat-/264605357531
76,NWT Men's Patagonia Re-Tool Snap-T Fleece Pullover Feather Grey,89.95,nwt men' patagonia re-tool snap-t fleec pullov feather grey,0.07734781234369076,['https://www.ebay.com/itm/NWT-Mens-Patagonia-Re-Tool-Snap-T-Fleece-Pullover-Feather-Grey-/274174456544?var=0'],['https://thumbs1.ebaystatic.com/pict/04040_0.jpg'],109.05,https://www.ebay.com/itm/NWT-Mens-Patagonia-Re-Tool-Snap-T-Fleece-Pullover-Feather-Grey-/274174456544?var=0
37,   Patagonia Small Synchilla Snap T Fleece Pullover Multi Aztec Print 25455,59.99,patagonia small synchilla snap fleec pullov multi aztec print 25455,0.07734781234369076,['https://www.ebay.com/itm/Patagonia-Small-Synchilla-Snap-T-Fleece-Pullover-Multi-Aztec-Print-25455-/223851640582'],['https://thumbs3.ebaystatic.com/m/m7nnQnUaLS6ALny1AmeJ-8A/140.jpg'],139.01,https://www.ebay.com/itm/Patagonia-Small-Synchilla-Snap-T-Fleece-Pullover-Multi-Aztec-Print-25455-/223851640582
6,Patagonia Small Retro Fleece Synchilla Gray Navy 1/2 Zip Up High Collar Bomber,30.0,patagonia small retro fleec synchilla gray navi 1/2 zip high collar bomber,0.07357474610589511,['https://www.ebay.com/itm/Patagonia-Small-Retro-Fleece-Synchilla-Gray-Navy-1-2-Zip-Up-High-Collar-Bomber-/174165259557'],['https://thumbs2.ebaystatic.com/m/mDI2pKUv_bpNe5RiK9ja88A/140.jpg'],169.0,https://www.ebay.com/itm/Patagonia-Small-Retro-Fleece-Synchilla-Gray-Navy-1-2-Zip-Up-High-Collar-Bomber-/174165259557
73,Patagonia Synchilla Polyesters Fleece Zip Front Vest Woman’s XL Pockets Sking,24.99,patagonia synchilla polyest fleec zip front vest woman’ xl pocket sking,0.07357474610589511,['https://www.ebay.com/itm/Patagonia-Synchilla-Polyesters-Fleece-Zip-Front-Vest-Woman-s-XL-Pockets-Sking-/254486912904'],['https://thumbs1.ebaystatic.com/m/m1cAU5WqBTmA9H58nzJ-9_A/140.jpg'],174.01,https://www.ebay.com/itm/Patagonia-Synchilla-Polyesters-Fleece-Zip-Front-Vest-Woman-s-XL-Pockets-Sking-/254486912904
4,Patagonia Men's P-6 Logo Uprisal Hoody Size extra small XS Black Hoodie Sweater ,27.0,patagonia men' p-6 logo upris hoodi size extra small xs black hoodi sweater,0.0648911121832301,['https://www.ebay.com/itm/Patagonia-Mens-P-6-Logo-Uprisal-Hoody-Size-extra-small-XS-Black-Hoodie-Sweater-/174165015474'],['https://thumbs3.ebaystatic.com/m/mFDXovEqDkt8szMjKVEsAAg/140.jpg'],172.0,https://www.ebay.com/itm/Patagonia-Mens-P-6-Logo-Uprisal-Hoody-Size-extra-small-XS-Black-Hoodie-Sweater-/174165015474
